id,title,revenue,runtime,budget,original_title,release_year,release_month,top_cast_count,top_writers_count,top_director_count,top_producers_count,top_production_companies_count,historical_vote_average,historical_vote_count,historical_imdb_votes,historical_imdb_rating,historical_popularity,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western,is_english,spoken_has_english,success,budget_log,historical_vote_count_log,iso_outlier
22798,Whip It,16633035.0,111.0,15000000.0,Whip It,2009.0,4.0,0,0,0,0,1,6.390529301053842,612.2081548556065,44548.44527353813,6.758021653826621,3.5329829415489087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.52356082573315,6.418704445760513,0
76264,Bopha!,212483.0,120.0,12000000.0,Bopha!,1993.0,9.0,0,0,0,0,0,6.402437709839668,477.2323932724385,35090.48827134312,6.8106282303675,3.318169890004513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.300417291085605,6.170096792739256,0
13335,Harold & Kumar Escape from Guantanamo Bay,43493123.0,101.0,12000000.0,Harold & Kumar Escape from Guantanamo Bay,2008.0,4.0,0,0,0,2,1,6.263155642515867,884.8697544498108,50687.68569361926,6.506286050571404,4.029086877568586,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16.300417291085605,6.786569935791947,0
10608,Bob Roberts,8000000.0,102.0,3900000.0,Bob Roberts,1992.0,9.0,1,0,0,1,1,6.333467298282342,448.97332422330805,31338.83529533366,6.716322885484984,3.413009598531098,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.176487367510099,6.109188301503506,0
10155,U Turn,6682098.0,125.0,19000000.0,U Turn,1997.0,10.0,0,0,1,0,0,6.490198334615613,615.491205553132,42531.86174043098,6.774300147588875,3.68994748036508,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,16.759949589762293,6.424044057382022,0
15450,Tyler Perry's The Family That Preys,37100000.0,110.0,15000000.0,Tyler Perry's The Family That Preys,2008.0,9.0,0,1,1,0,0,6.363567067743965,542.2993456308382,37304.01985247978,6.678410319414514,3.50259716215746,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,16.52356082573315,6.29766044912244,0
664341,Eileen,1560142.0,98.0,16000000.0,Eileen,2023.0,12.0,0,0,0,0,0,6.498892055924258,1251.7130619293878,75944.01494153873,6.604413478401687,4.260532768215478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,16.588099342704055,7.133066927816929,0
232175,Gimme Shelter,1359910.0,101.0,7500000.0,Gimme Shelter,2013.0,10.0,0,0,0,0,0,6.385520857143156,651.0749908894552,46563.2001587607,6.742749541971702,3.5864289498787154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15.830413711839864,6.480159572014358,0
266639,Jem and the Holograms,2333684.0,119.0,5000000.0,Jem and the Holograms,2015.0,10.0,0,0,0,1,0,6.364894605522633,947.3302208586406,48022.07939783646,6.594797687725763,4.032244100709727,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,15.424948670398354,6.854702775839808,0
315837,Ghost in the Shell,169801921.0,107.0,110000000.0,Ghost in the Shell,2017.0,3.0,0,0,0,0,2,6.213278159856611,1337.021359656246,77913.10595755915,6.387560037835447,4.384231775192847,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,18.5159909328476,7.1989472044293965,0
11093,House of Sand and Fog,16942795.0,126.0,16500000.0,House of Sand and Fog,2003.0,12.0,0,0,0,0,1,6.393820845441851,561.2149062662724,41181.657292628784,6.778129275756078,3.46694099305619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.61887099947687,6.331884172290756,0
58428,The Innkeepers,78396.0,101.0,750000.0,The Innkeepers,2011.0,8.0,0,0,0,0,0,6.3741575165591104,1006.970949802237,61643.59636089485,6.361945189892685,4.1155345359533895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,13.527829818844937,6.915694628575382,0
27004,Ca$h,46488.0,108.0,7000000.0,Ca$h,2010.0,3.0,0,0,0,0,0,6.458577382345627,906.6106254431292,61038.56747388155,6.673063937501464,4.124384379580532,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,15.76142084987672,6.810815460024387,0
1586,Secret Window,92900000.0,96.0,40000000.0,Secret Window,2004.0,3.0,0,2,0,0,1,6.642876272724693,1046.1579237264011,70922.27386274966,6.812662226016031,4.123492801285978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,17.50439003707821,6.9538350340008375,0
4415,Les Misérables,14096321.0,134.0,14000000.0,Les Misérables,1998.0,5.0,1,0,0,0,1,6.489656269669156,529.7883798233801,38037.80479377284,6.790772104500695,3.696092342835338,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,16.454567959008102,6.274363410401128,0
10413,Nowhere to Run,64000000.0,94.0,15000000.0,Nowhere to Run,1993.0,1.0,1,0,0,0,1,6.444566584722014,574.1848419541249,38358.90255028219,6.704823227210365,3.5299181631012546,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,16.52356082573315,6.354691453406827,0
283587,Beasts of No Nation,9077700.0,137.0,6000000.0,Beasts of No Nation,2015.0,9.0,0,0,0,0,0,6.512422326508483,953.1519053939304,68315.9551699622,6.814191526580208,4.103457755126118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,15.607270193858982,6.860822888745213,0
9410,Great Expectations,55494066.0,111.0,25000000.0,Great Expectations,1998.0,1.0,1,0,0,0,1,6.334261167489487,461.4439500601566,31318.104026429777,6.673767819189862,3.4469578540508365,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,17.034386422832473,6.1365253605493715,0
38357,Morning Glory,60040976.0,107.0,40000000.0,Morning Glory,2010.0,11.0,0,0,0,0,1,6.306174331350678,569.0159029657898,37726.48300998851,6.611205265289256,3.5855039019069044,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,17.50439003707821,6.345664260379382,0
8849,Alfie,35060882.0,106.0,60000000.0,Alfie,2004.0,10.0,1,0,0,0,1,6.317681796907103,509.13857548414256,34294.71086233027,6.641531533711048,3.518554339064339,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,17.909855136853043,6.234682405445666,0
10188,The Sisterhood of the Traveling Pants 2,44352417.0,117.0,27000000.0,The Sisterhood of the Traveling Pants 2,2008.0,8.0,0,0,0,0,0,6.305895565942371,790.3998858667351,48408.14981830079,6.59138538820334,3.859273019354914,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.11134746100564,6.6738033847344,0
10661,You Don't Mess with the Zohan,204313400.0,113.0,90000000.0,You Don't Mess with the Zohan,2008.0,6.0,0,0,0,0,2,6.205117337352196,756.8194840610072,47708.63983692422,6.414693191391008,3.911906293687232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18.31532023940565,6.6304452096039395,0
9441,Stepmom,159710793.0,125.0,50000000.0,Stepmom,1998.0,12.0,1,0,0,0,1,6.334261167489487,461.44395006015657,31318.104026429777,6.673767819189862,3.4469578540508365,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,17.72753358339242,6.1365253605493715,0
301875,Equals,2084628.0,102.0,16000000.0,Equals,2015.0,7.0,0,0,0,0,0,6.252485685227176,1024.4930631144737,61710.12478747624,6.476027413293056,4.081438380410546,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,16.588099342704055,6.932928813096065,0
439079,The Nun,366082797.0,96.0,22000000.0,The Nun,2018.0,9.0,0,1,0,1,1,6.132419731354643,1003.3746148500668,53549.5451440051,5.959907610005572,4.451899344471657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,16.906553056777135,6.9121203530194615,0
45772,Gnomeo & Juliet,189712432.0,84.0,36000000.0,Gnomeo & Juliet,2011.0,1.0,0,1,0,0,2,6.410533652087143,2156.696941870133,84063.64436426721,6.632131173889396,5.544159991040178,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17.399029524198163,7.676796701234298,0
50780,The Beaver,970816.0,91.0,21000000.0,The Beaver,2011.0,5.0,0,0,0,0,1,6.389439413603246,632.3258638614169,45593.9014737966,6.750569169775125,3.5566226805485948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.860033043306743,6.4509850825138475,0
34563,Our Family Wedding,21409028.0,103.0,14000000.0,Our Family Wedding,2010.0,3.0,0,0,0,0,1,6.196437462993158,577.9000893607686,36097.76261830496,6.492820204406375,3.694917366091916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.454567959008102,6.361129905447995,0
40807,50/50,39187783.0,100.0,8000000.0,50/50,2011.0,9.0,0,0,0,0,0,6.291159072679306,610.9414940623342,41126.7931405556,6.618812058595011,3.633427846832164,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15.894952224644102,6.4166366800051895,0
10596,Replicant,894844.0,100.0,17000000.0,Replicant,2001.0,5.0,0,0,0,3,1,6.298436381167655,922.4396037491896,58373.59078212882,6.431925669294337,4.130710878864528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,16.648723960844016,6.8281053982036335,0
440762,Jay and Silent Bob Reboot,1011305.0,105.0,10000000.0,Jay and Silent Bob Reboot,2019.0,10.0,1,0,0,0,1,6.235694633692145,1286.550433818927,69731.81943952192,6.413486688955277,4.357400074564538,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.118095750958314,7.160496803668888,0
17047,Agent Cody Banks 2: Destination London,28818995.0,100.0,26000000.0,Agent Cody Banks 2: Destination London,2004.0,3.0,1,0,0,0,1,6.312519862948683,905.2245039395752,48675.554349653234,6.523192284181252,4.097683043417786,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,17.073607134447293,6.8092870721892105,0
419680,Daddy's Home 2,180613180.0,100.0,69000000.0,Daddy's Home 2,2017.0,11.0,1,0,0,0,1,6.182987617072103,685.6697036689095,40418.370050484606,6.464159287643552,3.792595085897228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18.049617077054286,6.531853395924537,0
2185,Big Trouble,8493890.0,85.0,40000000.0,Big Trouble,2002.0,4.0,1,0,0,0,1,6.441023658256566,824.668507390652,55038.817102432266,6.642104105309077,3.948675908830374,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,17.50439003707821,6.716193370197835,0
12444,Harry Potter and the Deathly Hallows: Part 1,954305868.0,146.0,250000000.0,Harry Potter and the Deathly Hallows: Part 1,2010.0,11.0,0,0,0,0,1,6.273381193619024,1574.3462806764974,79705.20470549376,6.42954610058964,4.671118302501474,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,19.33697147982652,7.362230387840884,0
10025,Just My Luck,38159905.0,103.0,28000000.0,Just My Luck,2006.0,5.0,0,0,0,1,2,6.32577794008888,1009.6956655132366,52525.97207363109,6.572888154283083,4.121861284402902,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,17.147715103853763,6.918394150472664,0
25269,Article 99,6400000.0,100.0,18000000.0,Article 99,1992.0,3.0,1,0,0,0,1,6.404111768262682,475.9818902401252,35021.63988154609,6.814996314991938,3.3085645602423623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.705882371415992,6.167478524214,0
456740,Hellboy,55065289.0,120.0,50000000.0,Hellboy,2019.0,4.0,0,0,0,2,2,6.220434698826617,1592.6543531371185,80622.54992704329,6.26738431735281,4.732196397586947,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,17.72753358339242,7.373784993387955,0
14160,Up,735099082.0,96.0,175000000.0,Up,2009.0,5.0,0,0,0,0,0,6.33725057682498,1497.4848463086903,66248.16500037539,6.572101007379178,4.755463116558422,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18.980296537602072,7.312209774132139,0
1597,Meet the Parents,330444045.0,108.0,55000000.0,Meet the Parents,2000.0,10.0,1,0,0,0,2,6.296145141894935,449.5095139041615,28934.5357431276,6.60366427547688,3.504611917776767,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,17.822843761378564,6.110379195369598,0
64802,Love! Valour! Compassion!,2900000.0,108.0,2000000.0,Love! Valour! Compassion!,1997.0,5.0,0,0,0,0,0,6.4037176784211,508.23450877238986,37499.82261824612,6.798064772521877,3.37132050769213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14.508658238524095,6.232908634953289,0
8374,The Boondock Saints,38256.0,108.0,6000000.0,The Boondock Saints,1999.0,1.0,1,0,0,0,1,6.46432341352154,749.9627426102098,50576.87526419372,6.658098684645753,3.982233039984989,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,15.607270193858982,6.621356040160943,0
754,Face/Off,245700000.0,139.0,80000000.0,Face/Off,1997.0,6.0,2,0,0,0,2,6.252362033577306,746.0904947754185,48030.08019539493,6.436343453323924,4.22991794891589,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,18.197537205138154,6.61618632207311,0
429189,Wonder Wheel,15366466.0,101.0,25000000.0,Wonder Wheel,2017.0,12.0,0,1,1,0,0,6.353990119698087,656.4091034379815,42319.755404074094,6.646092838444151,3.633818440726956,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,17.034386422832473,6.488306508773398,0
9327,The Nutty Professor,128769345.0,95.0,54000000.0,The Nutty Professor,1996.0,6.0,0,0,0,1,2,6.221027783411113,823.1632205892186,45556.43002889792,6.468850960218136,4.001009980080038,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,17.804494623047066,6.71436859353292,0
542178,The French Dispatch,46333545.0,108.0,25000000.0,The French Dispatch,2021.0,10.0,2,0,0,0,0,6.280492107397784,731.7405372168807,45570.1128625634,6.585076059180193,3.7945445676199343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.034386422832473,6.596791665439898,0
38753,Passion Play,25603.0,94.0,8000000.0,Passion Play,2011.0,1.0,1,0,0,0,0,6.279559673190988,996.7334880256034,55372.23454442925,6.423738651176247,4.083965947558934,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,15.894952224644102,6.905486194581784,0
204082,Homefront,51695362.0,100.0,22000000.0,Homefront,2013.0,11.0,0,1,0,3,2,6.379370026486594,1142.2743673056366,72054.45668991917,6.504537999635998,4.130094085100706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,16.906553056777135,7.041651676376745,0
1850,Man on the Moon,47434430.0,118.0,82000000.0,Man on the Moon,1999.0,12.0,0,0,0,0,1,6.317833360967034,496.6418424916145,34507.33111628434,6.680624009934789,3.4932978137926325,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18.22222981742365,6.209880626498271,0
1138194,Heretic,51913394.0,111.0,10000000.0,Heretic,2024.0,10.0,0,0,0,0,0,6.2942072170653285,1136.0649538976656,64847.03186670714,6.263878766576113,4.418402581220362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,16.118095750958314,7.036205619557406,0
862,Toy Story,394436586.0,81.0,30000000.0,Toy Story,1995.0,11.0,1,0,0,0,0,6.384763837064613,1279.5093636263657,54579.212221484486,6.677533438055843,4.164049390125772,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17.216707972959764,7.155013218089506,0
18420,City of Industry,1568258.0,97.0,8000000.0,City of Industry,1997.0,3.0,0,0,0,0,1,6.692992380164797,922.21813785326,61259.94808015093,6.8626408011366,3.7265788747826094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,15.894952224644102,6.82786554228231,0
49538,X-Men: First Class,353624124.0,132.0,160000000.0,X-Men: First Class,2011.0,6.0,0,0,0,1,1,6.182609171470458,1302.356149386931,75415.33969449124,6.306788565206577,4.5265314678409725,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,18.8906843794481,7.172697870081551,0
36648,Blade: Trinity,128905366.0,123.0,65000000.0,Blade: Trinity,2004.0,12.0,0,0,0,2,1,6.1551208236241175,967.0938113741064,57635.17105912189,6.175632862580211,4.324223340935788,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,17.989897843244528,6.875328995157413,0
153518,The Angry Birds Movie,349779543.0,97.0,73000000.0,The Angry Birds Movie,2016.0,5.0,0,0,0,0,1,6.326047353323912,1693.3744283228716,74245.98315222231,6.5392194136829485,4.896351794428103,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18.105970012811294,7.435068882855822,0
12509,Pollock,10994533.0,132.0,6000000.0,Pollock,2000.0,9.0,0,0,0,0,0,6.552073446982995,566.0751474788965,42455.70916241041,6.870984098992574,3.594825986255821,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,15.607270193858982,6.3404918301818824,0
565310,The Farewell,23076657.0,100.0,250300.0,The Farewell,2019.0,7.0,0,0,0,0,0,6.285476485504328,716.7166393647093,45155.97023900822,6.592389716213074,3.750899424770352,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12.430419472617638,6.576074838456963,0
12096,The Pink Panther,158851357.0,93.0,65000000.0,The Pink Panther,2006.0,2.0,0,1,0,1,2,6.416118834867428,1049.2497027345712,59697.50216970573,6.632327857841043,4.386476731225404,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,17.989897843244528,6.95678322700691,0
280,Terminator 2: Judgment Day,520000000.0,137.0,102000000.0,Terminator 2: Judgment Day,1991.0,7.0,0,0,0,0,0,6.360605462972522,779.7356536510664,48806.20083806312,6.523181550116611,3.997915172123115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,18.440483381052466,6.660236620907673,0
834562,Poolman,158933.0,100.0,10000000.0,Poolman,2024.0,5.0,0,0,0,0,0,6.329362959265881,1026.70299157653,62920.83479136111,6.540600721400541,4.333173833481897,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,16.118095750958314,6.935081485570189,0
296,Terminator 3: Rise of the Machines,435000000.0,109.0,200000000.0,Terminator 3: Rise of the Machines,2003.0,7.0,0,0,0,0,0,6.290692055316609,969.0638125576932,60902.1588324531,6.418751198300904,4.150314524119376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,19.11382792951231,6.877361855475566,0
1491,The Illusionist,87892388.0,110.0,16500000.0,The Illusionist,2006.0,8.0,0,0,0,0,0,6.396320104602213,962.5257336148092,56509.00303512468,6.631716103555029,3.915210220119329,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,16.61887099947687,6.87059919597187,0
12165,The Burning Plain,5642478.0,111.0,20000000.0,The Burning Plain,2008.0,11.0,0,0,0,0,0,6.393346669987693,622.0271239503282,43463.35637077384,6.691143017605735,3.791071051198605,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,16.811242881518265,6.434590055480694,0
43670,Stateside,174318.0,97.0,16000000.0,Stateside,2004.0,5.0,0,0,0,0,0,6.346717899133739,435.3436473333844,29564.25129724304,6.656138049078525,3.384320307910164,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,16.588099342704055,6.078430114854057,0
9896,Rat Race,85498534.0,112.0,48000000.0,Rat Race,2001.0,8.0,0,0,0,0,1,6.281575099567145,739.714884199625,43444.03011660746,6.55181262110549,3.9042709705933465,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.6867115897055,6.607615779592052,0
787,Mr. & Mrs. Smith,487300000.0,119.0,110000000.0,Mr. & Mrs. Smith,2005.0,6.0,1,0,0,1,2,6.359823560896279,743.3309789373122,49176.522816479424,6.601255676221983,3.754289622136387,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,18.5159909328476,6.612485800073421,0
1233575,Black Bag,34985600.0,94.0,50000000.0,Black Bag,2025.0,3.0,0,1,1,0,0,6.443830383202706,1091.1606653240362,69152.68495987651,6.641215777857543,4.3013687059708445,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,17.72753358339242,6.995913274899995,0
14405,Beverly Hills Chihuahua,149281606.0,91.0,20000000.0,Beverly Hills Chihuahua,2008.0,10.0,0,0,0,0,1,6.323076142846099,986.430473637894,50572.42788312191,6.5406645649343815,4.166891445267355,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,16.811242881518265,6.895106087853988,0
335778,Risen,46100000.0,107.0,20000000.0,Risen,2016.0,2.0,0,0,0,0,1,6.276836260328368,1426.2043638571008,76828.36211010463,6.466600423949696,4.429572106886923,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,16.811242881518265,7.2634728194563705,0
522518,A Dog's Journey,78871079.0,109.0,16000000.0,A Dog's Journey,2019.0,5.0,1,0,0,0,2,6.373830248533882,1451.8434277857748,70720.30648267131,6.564490298512766,4.576986222775752,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16.588099342704055,7.281277899873946,0
296098,Bridge of Spies,165478348.0,141.0,40000000.0,Bridge of Spies,2015.0,10.0,1,2,1,1,3,6.469511267591162,930.7703291189464,61680.77438809021,6.710058820833357,3.829559888500442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,17.50439003707821,6.837086356333264,0
9715,Hope Floats,81471882.0,114.0,30000000.0,Hope Floats,1998.0,5.0,0,0,0,0,1,6.334261167489487,461.4439500601566,31318.104026429777,6.673767819189862,3.4469578540508365,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,17.216707972959764,6.1365253605493715,0
9268,Eraser,242295562.0,115.0,100000000.0,Eraser,1996.0,6.0,0,0,0,0,1,6.516965308891327,755.6920277239943,51770.21859474301,6.74666230980357,3.7924203535488425,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,18.420680753952364,6.628956338061514,0
14905,Welcome to Sarajevo,334319.0,103.0,9000000.0,Welcome to Sarajevo,1997.0,5.0,1,0,0,0,1,6.5937294533230215,626.8521071885451,46152.893443951376,6.888975271072873,3.8048831286727904,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,16.012735246411598,6.442304640626753,0
11287,A League of Their Own,132440069.0,128.0,40000000.0,A League of Their Own,1992.0,7.0,1,0,0,0,1,6.333467298282342,448.97332422330805,31338.83529533366,6.716322885484984,3.413009598531098,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17.50439003707821,6.109188301503506,0
30141,The Singing Detective,337174.0,109.0,8000000.0,The Singing Detective,2003.0,10.0,0,0,0,0,0,6.41650477958266,648.297208382771,44447.49287915173,6.683574177888014,3.893149507837333,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,15.894952224644102,6.475890560079311,0
38541,The Divide,156362.0,112.0,3000000.0,The Divide,2012.0,1.0,0,0,0,0,0,6.255903119402419,1202.7979867154963,71862.02532247946,6.2731738088159545,4.4027737723045215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,14.914123179965662,7.093236826671249,0
14365,Killing Me Softly,7775138.0,100.0,25000000.0,Killing Me Softly,2002.0,5.0,0,0,0,0,0,6.649140652560263,966.7370471126316,64101.09666553415,6.807817788595729,3.7747106389545566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17.034386422832473,6.874960404829441,0
9009,Dark Water,68357079.0,105.0,30000000.0,Dark Water,2005.0,7.0,0,0,0,0,1,6.433922306636933,997.506465953618,63308.086766387394,6.445462563904188,4.370836399116193,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,17.216707972959764,6.906260628502022,0
1923,Twin Peaks: Fire Walk with Me,4248389.0,135.0,10000000.0,Twin Peaks: Fire Walk with Me,1992.0,6.0,0,0,0,0,0,6.488905068766026,738.224208387507,48762.29510668621,6.64211778208935,3.879215729405034,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,16.118095750958314,6.605601269233197,0
840326,Sisu,13000000.0,91.0,6200000.0,Sisu,2022.0,9.0,0,0,0,0,0,6.433166461621372,1362.4858625293105,84986.82772514274,6.583121016448481,4.656260229330965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15.64006001130563,7.2177998337165326,0
365620,Ferrari,39220516.0,131.0,95000000.0,Ferrari,2023.0,12.0,0,0,0,0,0,6.527120776695145,791.1237128007112,53835.90596971224,6.822706139494027,3.827707958268336,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,18.36938746009113,6.674717582647204,0
98344,Warriors of the Rainbow: Seediq Bale - Part 1: The Sun Flag,29000000.0,144.0,25000000.0,賽德克‧巴萊：太陽旗,2011.0,9.0,0,0,0,0,0,6.423296042543176,802.4300927885292,54979.46012528584,6.66997683940347,3.871170354808149,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.034386422832473,6.68889017801798,0
615952,Armageddon Time,6524886.0,114.0,15000000.0,Armageddon Time,2022.0,10.0,0,0,0,0,1,6.383072747145157,735.0572492131924,49461.32479044997,6.7141415696908,3.727141750345568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.52356082573315,6.601307899960893,0
287903,Krampus,61800000.0,98.0,15000000.0,Krampus,2015.0,11.0,0,0,0,0,1,6.182251867120747,1223.4532001645248,63169.322228194855,6.262878084329555,4.404974341485884,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,16.52356082573315,7.110249656114695,0
11076,Fly Away Home,25143818.0,107.0,22000000.0,Fly Away Home,1996.0,9.0,0,0,0,0,1,6.421266099253198,992.2714267379296,50985.88276740188,6.696470357828922,3.973441154277611,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.906553056777135,6.901003966813329,0
9796,Turistas,14652825.0,93.0,10000000.0,Turistas,2006.0,12.0,0,0,0,0,0,6.4123814331539855,950.9818049974537,58425.97249062128,6.406587654628633,4.05836940078056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,16.118095750958314,6.858545922211088,0
